poll_info,year,state,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,days_to_election,poll_key,candidate,pct,party_group
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,330,Internet,Nonpartisan,None,2,2016_26793_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,330,Internet,Nonpartisan,None,2,2016_26793_new-mexico,Other,15,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,330,Internet,Nonpartisan,None,2,2016_26793_new-mexico,Undecided,NA,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,275,Internet,Nonpartisan,None,2,2016_26806_new-mexico,Trump,38,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,275,Internet,Nonpartisan,None,2,2016_26806_new-mexico,Clinton,41,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,275,Internet,Nonpartisan,None,2,2016_26806_new-mexico,Johnson,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,275,Internet,Nonpartisan,None,2,2016_26806_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,275,Internet,Nonpartisan,None,2,2016_26806_new-mexico,Other,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,275,Internet,Nonpartisan,None,2,2016_26806_new-mexico,Undecided,21,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26798,Albuquerque Journal/Research & Polling,2016-11-01,2016-11-03,Likely Voters,504,Live Phone,Nonpartisan,None,5,2016_26798_new-mexico,Trump,40,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26798,Albuquerque Journal/Research & Polling,2016-11-01,2016-11-03,Likely Voters,504,Live Phone,Nonpartisan,None,5,2016_26798_new-mexico,Clinton,45,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26798,Albuquerque Journal/Research & Polling,2016-11-01,2016-11-03,Likely Voters,504,Live Phone,Nonpartisan,None,5,2016_26798_new-mexico,Johnson,11,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26798,Albuquerque Journal/Research & Polling,2016-11-01,2016-11-03,Likely Voters,504,Live Phone,Nonpartisan,None,5,2016_26798_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26798,Albuquerque Journal/Research & Polling,2016-11-01,2016-11-03,Likely Voters,504,Live Phone,Nonpartisan,None,5,2016_26798_new-mexico,Other,3,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26798,Albuquerque Journal/Research & Polling,2016-11-01,2016-11-03,Likely Voters,504,Live Phone,Nonpartisan,None,5,2016_26798_new-mexico,Undecided,2,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26714,ZiaPoll,2016-11-01,2016-11-02,Likely Voters,1102,Mixed,Nonpartisan,None,6,2016_26714_new-mexico,Trump,43,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26714,ZiaPoll,2016-11-01,2016-11-02,Likely Voters,1102,Mixed,Nonpartisan,None,6,2016_26714_new-mexico,Clinton,46,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26714,ZiaPoll,2016-11-01,2016-11-02,Likely Voters,1102,Mixed,Nonpartisan,None,6,2016_26714_new-mexico,Johnson,7,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26714,ZiaPoll,2016-11-01,2016-11-02,Likely Voters,1102,Mixed,Nonpartisan,None,6,2016_26714_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26714,ZiaPoll,2016-11-01,2016-11-02,Likely Voters,1102,Mixed,Nonpartisan,None,6,2016_26714_new-mexico,Other,3,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26714,ZiaPoll,2016-11-01,2016-11-02,Likely Voters,1102,Mixed,Nonpartisan,None,6,2016_26714_new-mexico,Undecided,1,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26642,Lucid/The Times-Picayune,2016-10-28,2016-11-01,Likely Voters,567,Internet,Nonpartisan,None,7,2016_26642_new-mexico,Trump,31,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26642,Lucid/The Times-Picayune,2016-10-28,2016-11-01,Likely Voters,567,Internet,Nonpartisan,None,7,2016_26642_new-mexico,Clinton,39,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26642,Lucid/The Times-Picayune,2016-10-28,2016-11-01,Likely Voters,567,Internet,Nonpartisan,None,7,2016_26642_new-mexico,Johnson,22,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26642,Lucid/The Times-Picayune,2016-10-28,2016-11-01,Likely Voters,567,Internet,Nonpartisan,None,7,2016_26642_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26642,Lucid/The Times-Picayune,2016-10-28,2016-11-01,Likely Voters,567,Internet,Nonpartisan,None,7,2016_26642_new-mexico,Other,2,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26642,Lucid/The Times-Picayune,2016-10-28,2016-11-01,Likely Voters,567,Internet,Nonpartisan,None,7,2016_26642_new-mexico,Undecided,7,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,987,Internet,Nonpartisan,None,8,2016_26596_new-mexico,Trump,34,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,987,Internet,Nonpartisan,None,8,2016_26596_new-mexico,Clinton,44,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,987,Internet,Nonpartisan,None,8,2016_26596_new-mexico,Johnson,17,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,987,Internet,Nonpartisan,None,8,2016_26596_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,987,Internet,Nonpartisan,None,8,2016_26596_new-mexico,Other,3,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,987,Internet,Nonpartisan,None,8,2016_26596_new-mexico,Undecided,2,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,322,Internet,Nonpartisan,None,10,2016_26592_new-mexico,Trump,44,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,322,Internet,Nonpartisan,None,10,2016_26592_new-mexico,Clinton,50,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,322,Internet,Nonpartisan,None,10,2016_26592_new-mexico,Johnson,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,322,Internet,Nonpartisan,None,10,2016_26592_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,322,Internet,Nonpartisan,None,10,2016_26592_new-mexico,Other,5,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,322,Internet,Nonpartisan,None,10,2016_26592_new-mexico,Undecided,NA,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1095,Internet,Nonpartisan,None,15,2016_26441_new-mexico,Trump,34,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1095,Internet,Nonpartisan,None,15,2016_26441_new-mexico,Clinton,41,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1095,Internet,Nonpartisan,None,15,2016_26441_new-mexico,Johnson,21,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1095,Internet,Nonpartisan,None,15,2016_26441_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1095,Internet,Nonpartisan,None,15,2016_26441_new-mexico,Other,2,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1095,Internet,Nonpartisan,None,15,2016_26441_new-mexico,Undecided,2,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26241,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,889,Internet,Nonpartisan,None,23,2016_26241_new-mexico,Trump,39,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26241,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,889,Internet,Nonpartisan,None,23,2016_26241_new-mexico,Clinton,50,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26241,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,889,Internet,Nonpartisan,None,23,2016_26241_new-mexico,Johnson,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26241,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,889,Internet,Nonpartisan,None,23,2016_26241_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26241,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,889,Internet,Nonpartisan,None,23,2016_26241_new-mexico,Other,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26241,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,889,Internet,Nonpartisan,None,23,2016_26241_new-mexico,Undecided,10,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,263,Internet,Nonpartisan,None,26,2016_26344_new-mexico,Trump,36,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,263,Internet,Nonpartisan,None,26,2016_26344_new-mexico,Clinton,44,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,263,Internet,Nonpartisan,None,26,2016_26344_new-mexico,Johnson,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,263,Internet,Nonpartisan,None,26,2016_26344_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,263,Internet,Nonpartisan,None,26,2016_26344_new-mexico,Other,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,263,Internet,Nonpartisan,None,26,2016_26344_new-mexico,Undecided,20,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26123,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,263,Internet,Nonpartisan,None,33,2016_26123_new-mexico,Trump,36,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26123,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,263,Internet,Nonpartisan,None,33,2016_26123_new-mexico,Clinton,49,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26123,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,263,Internet,Nonpartisan,None,33,2016_26123_new-mexico,Johnson,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26123,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,263,Internet,Nonpartisan,None,33,2016_26123_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26123,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,263,Internet,Nonpartisan,None,33,2016_26123_new-mexico,Other,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,26123,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,263,Internet,Nonpartisan,None,33,2016_26123_new-mexico,Undecided,15,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25972,SurveyUSA/KOB-TV,2016-09-28,2016-10-02,Likely Voters,594,IVR/Online,Nonpartisan,None,37,2016_25972_new-mexico,Trump,33,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25972,SurveyUSA/KOB-TV,2016-09-28,2016-10-02,Likely Voters,594,IVR/Online,Nonpartisan,None,37,2016_25972_new-mexico,Clinton,46,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25972,SurveyUSA/KOB-TV,2016-09-28,2016-10-02,Likely Voters,594,IVR/Online,Nonpartisan,None,37,2016_25972_new-mexico,Johnson,14,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25972,SurveyUSA/KOB-TV,2016-09-28,2016-10-02,Likely Voters,594,IVR/Online,Nonpartisan,None,37,2016_25972_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25972,SurveyUSA/KOB-TV,2016-09-28,2016-10-02,Likely Voters,594,IVR/Online,Nonpartisan,None,37,2016_25972_new-mexico,Other,4,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25972,SurveyUSA/KOB-TV,2016-09-28,2016-10-02,Likely Voters,594,IVR/Online,Nonpartisan,None,37,2016_25972_new-mexico,Undecided,3,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25959,Albuquerque Journal/Research & Polling,2016-09-27,2016-09-29,Likely Voters,501,Live Phone,Nonpartisan,None,40,2016_25959_new-mexico,Trump,34,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25959,Albuquerque Journal/Research & Polling,2016-09-27,2016-09-29,Likely Voters,501,Live Phone,Nonpartisan,None,40,2016_25959_new-mexico,Clinton,44,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25959,Albuquerque Journal/Research & Polling,2016-09-27,2016-09-29,Likely Voters,501,Live Phone,Nonpartisan,None,40,2016_25959_new-mexico,Johnson,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25959,Albuquerque Journal/Research & Polling,2016-09-27,2016-09-29,Likely Voters,501,Live Phone,Nonpartisan,None,40,2016_25959_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25959,Albuquerque Journal/Research & Polling,2016-09-27,2016-09-29,Likely Voters,501,Live Phone,Nonpartisan,None,40,2016_25959_new-mexico,Other,14,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25959,Albuquerque Journal/Research & Polling,2016-09-27,2016-09-29,Likely Voters,501,Live Phone,Nonpartisan,None,40,2016_25959_new-mexico,Undecided,8,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25381,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1788,Internet,Nonpartisan,None,68,2016_25381_new-mexico,Trump,37,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25381,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1788,Internet,Nonpartisan,None,68,2016_25381_new-mexico,Clinton,51,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25381,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1788,Internet,Nonpartisan,None,68,2016_25381_new-mexico,Johnson,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25381,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1788,Internet,Nonpartisan,None,68,2016_25381_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25381,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1788,Internet,Nonpartisan,None,68,2016_25381_new-mexico,Other,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25381,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1788,Internet,Nonpartisan,None,68,2016_25381_new-mexico,Undecided,13,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25266,PPP (D)/NM Political Report,2016-08-19,2016-08-21,Likely Voters,1103,IVR/Online,Pollster,Dem,79,2016_25266_new-mexico,Trump,31,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25266,PPP (D)/NM Political Report,2016-08-19,2016-08-21,Likely Voters,1103,IVR/Online,Pollster,Dem,79,2016_25266_new-mexico,Clinton,40,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25266,PPP (D)/NM Political Report,2016-08-19,2016-08-21,Likely Voters,1103,IVR/Online,Pollster,Dem,79,2016_25266_new-mexico,Johnson,16,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25266,PPP (D)/NM Political Report,2016-08-19,2016-08-21,Likely Voters,1103,IVR/Online,Pollster,Dem,79,2016_25266_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25266,PPP (D)/NM Political Report,2016-08-19,2016-08-21,Likely Voters,1103,IVR/Online,Pollster,Dem,79,2016_25266_new-mexico,Other,4,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,25266,PPP (D)/NM Political Report,2016-08-19,2016-08-21,Likely Voters,1103,IVR/Online,Pollster,Dem,79,2016_25266_new-mexico,Undecided,9,Undecided
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,24939,PPP (D)/NM Political Report,2016-05-13,2016-05-15,Likely Voters,802,Automated Phone,Pollster,Dem,177,2016_24939_new-mexico,Trump,33,Republican
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,24939,PPP (D)/NM Political Report,2016-05-13,2016-05-15,Likely Voters,802,Automated Phone,Pollster,Dem,177,2016_24939_new-mexico,Clinton,41,Democrat
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,24939,PPP (D)/NM Political Report,2016-05-13,2016-05-15,Likely Voters,802,Automated Phone,Pollster,Dem,177,2016_24939_new-mexico,Johnson,14,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,24939,PPP (D)/NM Political Report,2016-05-13,2016-05-15,Likely Voters,802,Automated Phone,Pollster,Dem,177,2016_24939_new-mexico,McMullin,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,24939,PPP (D)/NM Political Report,2016-05-13,2016-05-15,Likely Voters,802,Automated Phone,Pollster,Dem,177,2016_24939_new-mexico,Other,NA,Other
2016-new-mexico-president-trump-vs-clinton,2016,new-mexico,24939,PPP (D)/NM Political Report,2016-05-13,2016-05-15,Likely Voters,802,Automated Phone,Pollster,Dem,177,2016_24939_new-mexico,Undecided,12,Undecided
2016-illinois-president-trump-vs-clinton,2016,illinois,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1823,Internet,Nonpartisan,None,1,2016_26807_illinois,Trump,35,Republican
2016-illinois-president-trump-vs-clinton,2016,illinois,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1823,Internet,Nonpartisan,None,1,2016_26807_illinois,Clinton,52,Democrat
2016-illinois-president-trump-vs-clinton,2016,illinois,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1823,Internet,Nonpartisan,None,1,2016_26807_illinois,Johnson,NA,Other
2016-illinois-president-trump-vs-clinton,2016,illinois,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1823,Internet,Nonpartisan,None,1,2016_26807_illinois,McMullin,NA,Other
2016-illinois-president-trump-vs-clinton,2016,illinois,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1823,Internet,Nonpartisan,None,1,2016_26807_illinois,Other,10,Other
2016-illinois-president-trump-vs-clinton,2016,illinois,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1823,Internet,Nonpartisan,None,1,2016_26807_illinois,Undecided,2,Undecided
2016-illinois-president-trump-vs-clinton,2016,illinois,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,403,Internet,Nonpartisan,None,2,2016_26793_illinois,Trump,40,Republican
2016-illinois-president-trump-vs-clinton,2016,illinois,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,403,Internet,Nonpartisan,None,2,2016_26793_illinois,Clinton,54,Democrat
2016-illinois-president-trump-vs-clinton,2016,illinois,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,403,Internet,Nonpartisan,None,2,2016_26793_illinois,Johnson,NA,Other
2016-illinois-president-trump-vs-clinton,2016,illinois,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,403,Internet,Nonpartisan,None,2,2016_26793_illinois,McMullin,NA,Other
2016-illinois-president-trump-vs-clinton,2016,illinois,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,403,Internet,Nonpartisan,None,2,2016_26793_illinois,Other,6,Other
2016-illinois-president-trump-vs-clinton,2016,illinois,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,403,Internet,Nonpartisan,None,2,2016_26793_illinois,Undecided,NA,Undecided
