poll_info,year,state,Trump,Clinton,Other,Undecided,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,Johnson,McMullin,days_to_election,poll_key
2016-nevada-president-trump-vs-clinton,2016,nevada,43,48,NA,10,25378,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2776,Internet,Nonpartisan,None,NA,NA,68,2016_25378_nevada
2016-nevada-president-trump-vs-clinton,2016,nevada,42,44,5,5,25206,Suffolk,2016-08-15,2016-08-17,Likely Voters,500,Live Phone,Nonpartisan,None,5,NA,83,2016_25206_nevada
2016-nevada-president-trump-vs-clinton,2016,nevada,41,43,5,6,25080,CBS/YouGov,2016-08-02,2016-08-05,Likely Voters,993,Internet,Nonpartisan,None,4,NA,95,2016_25080_nevada
2016-nevada-president-trump-vs-clinton,2016,nevada,40,41,4,5,25035,Rasmussen/KTNV,2016-07-29,2016-07-31,Likely Voters,750,IVR/Online,Nonpartisan,None,10,NA,100,2016_25035_nevada
2016-nevada-president-trump-vs-clinton,2016,nevada,43,38,4,7,24968,Rasmussen/KTNV,2016-07-22,2016-07-24,Likely Voters,750,IVR/Online,Nonpartisan,None,8,NA,107,2016_24968_nevada
2016-nevada-president-trump-vs-clinton,2016,nevada,41,45,NA,8,24854,Monmouth University,2016-07-07,2016-07-10,Likely Voters,408,Live Phone,Nonpartisan,None,5,NA,121,2016_24854_nevada
2016-nevada-president-trump-vs-clinton,2016,nevada,47,45,4,4,24846,GQR (D-Democracy Corps/Women's Voices Women Vote),2016-06-11,2016-06-20,Likely Voters,300,Live Phone,Sponsor,Dem,NA,NA,141,2016_24846_nevada
2016-nevada-president-trump-vs-clinton,2016,nevada,47,42,11,NA,24933,Gravis Marketing,2016-05-24,2016-05-25,Registered Voters,1637,Automated Phone,Nonpartisan,None,NA,NA,167,2016_24933_nevada
2016-nevada-president-trump-vs-clinton,2016,nevada,44,41,NA,14,23187,Morning Consult/Campaign for Sustainable Rx Pricing,2015-11-10,2015-11-16,Registered Voters,628,Live Phone/Online,Nonpartisan,None,NA,NA,358,2016_23187_nevada
2016-kansas-president-trump-vs-clinton,2016,kansas,49,36,13,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1311,Internet,Nonpartisan,None,NA,NA,1,2016_26807_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,54,39,8,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,328,Internet,Nonpartisan,None,NA,NA,2,2016_26793_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,54,38,NA,8,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,519,Internet,Nonpartisan,None,NA,NA,2,2016_26806_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,58,34,9,NA,26729,Fort Hays State University,2016-11-01,2016-11-03,Likely Voters,313,Live Phone,Nonpartisan,None,NA,NA,5,2016_26729_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,47,36,15,2,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,1273,Internet,Nonpartisan,None,NA,NA,8,2016_26596_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,49,38,8,6,26614,SurveyUSA/KSN News,2016-10-26,2016-10-30,Likely Voters,624,IVR/Online,Nonpartisan,None,NA,NA,9,2016_26614_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,56,39,5,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,328,Internet,Nonpartisan,None,NA,NA,10,2016_26592_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,48,36,13,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1688,Internet,Nonpartisan,None,NA,NA,15,2016_26441_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,47,36,9,7,26275,SurveyUSA/KSN News,2016-10-11,2016-10-15,Likely Voters,581,IVR/Online,Nonpartisan,None,NA,NA,24,2016_26275_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,50,38,NA,12,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,565,Internet,Nonpartisan,None,NA,NA,26,2016_26344_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,47,39,14,NA,26709,Fort Hays State University,2016-09-01,2016-10-13,Likely Voters,892,Live Phone,Nonpartisan,None,NA,NA,26,2016_26709_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,55,35,NA,10,26109,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,556,Internet,Nonpartisan,None,NA,NA,33,2016_26109_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,49,39,NA,12,25549,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,459,Internet,Nonpartisan,None,NA,NA,54,2016_25549_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,48,36,10,7,25480,SurveyUSA/KSN News,2016-09-06,2016-09-11,Likely Voters,595,IVR/Online,Nonpartisan,None,NA,NA,58,2016_25480_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,49,37,NA,14,25367,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,741,Internet,Nonpartisan,None,NA,NA,68,2016_25367_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,44,39,8,9,25109,SurveyUSA/KSN News,2016-08-03,2016-08-07,Likely Voters,566,IVR/Live Phone,Nonpartisan,None,NA,NA,93,2016_25109_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,44,27,13,16,24976,Fort Hays State University/Kansas Newspapers,2016-07-11,2016-07-21,Likely Voters,542,Live Phone,Nonpartisan,None,NA,NA,110,2016_24976_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,47,36,8,9,24917,SurveyUSA/KSN News,2016-07-08,2016-07-11,Likely Voters,559,IVR/Live Phone,Nonpartisan,None,NA,NA,120,2016_24917_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,36,43,NA,21,24669,Zogby/Kansas Health Foundation,2016-06-04,2016-06-06,Registered Voters,433,IVR/Live Phone,Nonpartisan,None,NA,NA,155,2016_24669_kansas
2016-kansas-president-trump-vs-clinton,2016,kansas,46,36,NA,18,23980,Fort Hays State University,2016-02-19,2016-02-26,Adults,440,Live Phone,Nonpartisan,None,NA,NA,256,2016_23980_kansas
2016-colorado-president-trump-vs-clinton,2016,colorado,40,43,4,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,2777,Internet,Nonpartisan,None,10,NA,1,2016_26807_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,44,50,6,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,343,Internet,Nonpartisan,None,NA,NA,2,2016_26793_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,42,48,NA,10,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,696,Internet,Nonpartisan,None,NA,NA,2,2016_26806_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,43,48,3,3,26721,PPP (D),2016-11-03,2016-11-04,Likely Voters,704,IVR/Online,Pollster,Dem,4,NA,4,2016_26721_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,38,43,7,6,26725,Keating (D-OnSight Public Affairs),2016-11-02,2016-11-03,Likely Voters,605,Live Phone,Sponsor,Dem,7,NA,5,2016_26725_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,41,42,5,6,26760,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,1863,IVR/Live Phone,Sponsor,Rep,6,NA,6,2016_26760_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,40,40,10,3,26737,Gravis Marketing/Breitbart,2016-11-01,2016-11-02,Registered Voters,1125,IVR/Online,Nonpartisan,None,7,NA,6,2016_26737_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,38,44,4,7,26678,Magellan (R),2016-11-01,2016-11-02,Likely Voters,500,Live Phone,Pollster,Rep,7,NA,6,2016_26678_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,37,44,3,8,26644,Lucid/The Times-Picayune,2016-10-28,2016-11-01,Likely Voters,972,Internet,Nonpartisan,None,9,NA,7,2016_26644_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,41,42,10,7,26677,University of Denver/Ciruli,2016-10-29,2016-10-31,Likely Voters,550,Live Phone,Nonpartisan,None,NA,NA,8,2016_26677_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,39,43,4,2,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,1532,Internet,Nonpartisan,None,11,NA,8,2016_26596_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,44,45,3,4,26567,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,952,IVR/Live Phone,Sponsor,Rep,4,NA,9,2016_26567_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,46,50,5,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,342,Internet,Nonpartisan,None,NA,NA,10,2016_26592_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,39,42,6,5,26546,CBS/YouGov,2016-10-26,2016-10-28,Likely Voters,997,Internet,Nonpartisan,None,7,NA,11,2016_26546_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,38,44,3,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1595,Internet,Nonpartisan,None,12,NA,15,2016_26441_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,34,44,13,NA,26672,U Colorado Boulder,2016-10-17,2016-10-24,Adults,1004,Internet,Nonpartisan,None,9,NA,15,2016_26672_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,43,45,2,4,26419,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1581,IVR/Live Phone,Sponsor,Rep,5,NA,17,2016_26419_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,37,45,4,5,26214,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,685,Live Phone,Nonpartisan,None,10,NA,23,2016_26214_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,41,50,NA,8,26239,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,956,Internet,Nonpartisan,None,NA,NA,23,2016_26239_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,35,40,7,6,26256,Magellan (R),2016-10-12,2016-10-13,Likely Voters,500,Live Phone,Pollster,Rep,12,NA,26,2016_26256_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,39,44,2,9,26186,Gravis Marketing/Breitbart,2016-10-12,2016-10-13,Registered Voters,1226,IVR/Online,Nonpartisan,None,6,NA,26,2016_26186_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,41,47,NA,12,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,695,Internet,Nonpartisan,None,NA,NA,26,2016_26344_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,45,45,NA,10,26101,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,710,Internet,Nonpartisan,None,NA,NA,33,2016_26101_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,40,40,3,6,26008,Gravis Marketing/Breitbart,2016-10-03,2016-10-04,Registered Voters,1246,IVR/Online,Nonpartisan,None,10,NA,35,2016_26008_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,38,49,4,3,25839,Monmouth University,2016-09-29,2016-10-02,Likely Voters,400,Live Phone,Nonpartisan,None,7,NA,37,2016_25839_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,33,44,7,6,25892,Keating (D),2016-09-27,2016-09-29,Likely Voters,602,Live Phone,Pollster,Dem,10,NA,40,2016_25892_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,40,46,2,6,25795,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,694,IVR/Online,Pollster,Dem,6,NA,41,2016_25795_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,42,41,3,0,25651,CNN,2016-09-20,2016-09-25,Likely Voters,784,Live Phone,Nonpartisan,None,13,NA,44,2016_25651_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,39,40,11,10,25645,CBS/YouGov,2016-09-21,2016-09-23,Likely Voters,991,Internet,Nonpartisan,None,NA,NA,46,2016_25645_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,42,44,2,2,25622,Quinnipiac,2016-09-13,2016-09-21,Likely Voters,644,Live Phone,Nonpartisan,None,10,NA,48,2016_25622_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,35,44,14,7,25616,Franklin and Marshall College/Colorado Mesa University,2016-09-14,2016-09-18,Likely Voters,350,Live Phone/Online,Nonpartisan,None,NA,NA,51,2016_25616_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,43,40,NA,17,25541,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,563,Internet,Nonpartisan,None,NA,NA,54,2016_25541_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,44,46,NA,10,25349,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2428,Internet,Nonpartisan,None,NA,NA,68,2016_25349_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,36,41,4,6,25419,Magellan (R),2016-08-29,2016-08-31,Likely Voters,500,Live Phone,Pollster,Rep,13,NA,69,2016_25419_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,39,49,4,9,25199,Quinnipiac,2016-08-09,2016-08-16,Likely Voters,830,Live Phone,Nonpartisan,None,NA,NA,84,2016_25199_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,32,46,15,6,25150,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,899,Live Phone,Nonpartisan,None,NA,NA,90,2016_25150_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,34,44,11,11,24882,FOX,2016-07-09,2016-07-12,Registered Voters,600,Live Phone,Nonpartisan,None,NA,NA,119,2016_24882_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,35,48,6,7,24875,Monmouth University,2016-07-09,2016-07-12,Likely Voters,404,Live Phone,Nonpartisan,None,5,NA,119,2016_24875_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,35,43,21,NA,24895,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,794,Live Phone,Nonpartisan,None,NA,NA,120,2016_24895_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,38,45,14,4,24868,Harper (R),2016-07-07,2016-07-09,Likely Voters,500,IVR/Live Phone,Pollster,Rep,NA,NA,122,2016_24868_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,41,43,16,NA,24887,Gravis Marketing,2016-07-07,2016-07-08,Registered Voters,1313,Automated Phone,Nonpartisan,None,NA,NA,123,2016_24887_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,39,40,9,10,24767,CBS/YouGov,2016-06-21,2016-06-24,Likely Voters,996,Internet,Nonpartisan,None,NA,NA,137,2016_24767_colorado
2016-colorado-president-trump-vs-clinton,2016,colorado,48,37,4,11,23168,Quinnipiac,2015-11-11,2015-11-15,Registered Voters,1262,Live Phone,Nonpartisan,None,NA,NA,359,2016_23168_colorado
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,37,52,8,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1377,Internet,Nonpartisan,None,NA,NA,1,2016_26807_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,41,55,4,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,348,Internet,Nonpartisan,None,NA,NA,2,2016_26793_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,38,48,NA,14,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,658,Internet,Nonpartisan,None,NA,NA,2,2016_26806_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,40,51,5,6,26727,Stockton,2016-10-27,2016-11-02,Likely Voters,678,Live Phone,Nonpartisan,None,NA,NA,6,2016_26727_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,35,55,7,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,724,Internet,Nonpartisan,None,NA,NA,8,2016_26596_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,40,57,3,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,353,Internet,Nonpartisan,None,NA,NA,10,2016_26592_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,36,52,9,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,590,Internet,Nonpartisan,None,NA,NA,15,2016_26441_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,40,51,4,5,26230,Fairleigh Dickinson,2016-10-12,2016-10-16,Likely Voters,579,Live Phone,Nonpartisan,None,NA,NA,23,2016_26230_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,32,50,NA,18,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1084,Internet,Nonpartisan,None,NA,NA,26,2016_26344_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,34,49,NA,17,26122,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,595,Internet,Nonpartisan,None,NA,NA,33,2016_26122_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,40,46,9,5,25823,Stockton,2016-09-22,2016-09-29,Likely Voters,638,Live Phone,Nonpartisan,None,NA,NA,40,2016_25823_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,33,49,NA,18,25561,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,982,Internet,Nonpartisan,None,NA,NA,54,2016_25561_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,29,50,15,7,26163,Rutgers-Eagleton,2016-09-06,2016-09-10,Registered Voters,726,Live Phone,Nonpartisan,None,NA,NA,59,2016_26163_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,38,53,NA,9,25380,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,912,Internet,Nonpartisan,None,NA,NA,68,2016_25380_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,32,44,15,9,24942,Fairleigh Dickinson,2016-06-22,2016-06-26,Registered Voters,349,Live Phone,Nonpartisan,None,NA,NA,135,2016_24942_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,34,49,8,8,24613,CBS/YouGov,2016-05-31,2016-06-03,Likely Voters,1194,Internet,Nonpartisan,None,NA,NA,158,2016_24613_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,34,38,11,17,24572,Monmouth University,2016-05-23,2016-05-27,Registered Voters,703,Live Phone,Nonpartisan,None,NA,NA,165,2016_24572_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,37,48,7,8,24548,Fairleigh Dickinson,2016-05-18,2016-05-22,Registered Voters,702,Live Phone,Nonpartisan,None,NA,NA,170,2016_24548_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,38,45,3,13,24515,Quinnipiac,2016-05-10,2016-05-16,Registered Voters,1989,Live Phone,Nonpartisan,None,NA,NA,176,2016_24515_new-jersey
2016-new-jersey-president-trump-vs-clinton,2016,new-jersey,36,50,11,3,24304,Rutgers-Eagleton,2016-04-01,2016-04-08,Registered Voters,738,Live Phone,Nonpartisan,None,NA,NA,214,2016_24304_new-jersey
2016-utah-president-trump-vs-clinton,2016,utah,34,31,2,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1479,Internet,Nonpartisan,None,7,25,1,2016_26807_utah
2016-utah-president-trump-vs-clinton,2016,utah,43,28,29,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,320,Internet,Nonpartisan,None,NA,NA,2,2016_26793_utah
2016-utah-president-trump-vs-clinton,2016,utah,40,33,NA,27,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,532,Internet,Nonpartisan,None,NA,NA,2,2016_26806_utah
2016-utah-president-trump-vs-clinton,2016,utah,40,23,3,4,26803,CBS/YouGov,2016-11-03,2016-11-05,Likely Voters,762,Internet,Nonpartisan,None,7,24,3,2016_26803_utah
2016-utah-president-trump-vs-clinton,2016,utah,33,24,4,7,26718,Y2 Analytics (R),2016-11-01,2016-11-03,Likely Voters,500,Live Phone,Pollster,Rep,5,28,5,2016_26718_utah
2016-utah-president-trump-vs-clinton,2016,utah,37,31,2,2,26671,Monmouth University,2016-10-30,2016-11-02,Likely Voters,402,Live Phone,Nonpartisan,None,4,24,6,2016_26671_utah
2016-utah-president-trump-vs-clinton,2016,utah,42,31,2,2,26681,Rasmussen/Heat Street,2016-10-29,2016-10-31,Likely Voters,750,IVR/Online,Nonpartisan,None,3,21,8,2016_26681_utah
2016-utah-president-trump-vs-clinton,2016,utah,33,30,2,2,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,1078,Internet,Nonpartisan,None,7,26,8,2016_26596_utah
2016-utah-president-trump-vs-clinton,2016,utah,66,29,6,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,315,Internet,Nonpartisan,None,NA,NA,10,2016_26592_utah
2016-utah-president-trump-vs-clinton,2016,utah,32,24,1,8,26554,Dan Jones/Salt Lake Tribune/Hinckley Institute,2016-10-20,2016-10-27,Likely Voters,823,Live Phone/Online,Nonpartisan,None,4,30,12,2016_26554_utah
2016-utah-president-trump-vs-clinton,2016,utah,32,28,2,4,26446,Rasmussen/Heat Street,2016-10-23,2016-10-24,Likely Voters,750,IVR/Online,Nonpartisan,None,4,29,15,2016_26446_utah
2016-utah-president-trump-vs-clinton,2016,utah,33,28,1,1,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,969,Internet,Nonpartisan,None,7,29,15,2016_26441_utah
2016-utah-president-trump-vs-clinton,2016,utah,30,28,3,4,26207,Rasmussen/Heat Street,2016-10-14,2016-10-16,Likely Voters,750,IVR/Online,Nonpartisan,None,5,29,23,2016_26207_utah
2016-utah-president-trump-vs-clinton,2016,utah,37,20,5,11,26187,CBS/YouGov,2016-10-12,2016-10-14,Likely Voters,951,Internet,Nonpartisan,None,7,20,25,2016_26187_utah
2016-utah-president-trump-vs-clinton,2016,utah,41,35,NA,24,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,543,Internet,Nonpartisan,None,NA,NA,26,2016_26344_utah
2016-utah-president-trump-vs-clinton,2016,utah,34,28,2,6,26160,Monmouth University,2016-10-10,2016-10-12,Likely Voters,403,Live Phone,Nonpartisan,None,9,20,27,2016_26160_utah
2016-utah-president-trump-vs-clinton,2016,utah,26,26,4,7,26142,Y2 Analytics (R),2016-10-10,2016-10-11,Likely Voters,500,Live Phone,Pollster,Rep,14,22,28,2016_26142_utah
2016-utah-president-trump-vs-clinton,2016,utah,48,33,NA,19,26133,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,515,Internet,Nonpartisan,None,NA,NA,33,2016_26133_utah
2016-utah-president-trump-vs-clinton,2016,utah,48,29,NA,23,25572,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,408,Internet,Nonpartisan,None,NA,NA,54,2016_25572_utah
2016-utah-president-trump-vs-clinton,2016,utah,46,35,NA,19,25392,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,722,Internet,Nonpartisan,None,NA,NA,68,2016_25392_utah
2016-utah-president-trump-vs-clinton,2016,utah,39,24,3,14,25239,PPP (D),2016-08-19,2016-08-21,Likely Voters,1018,IVR/Online,Pollster,Dem,12,9,79,2016_25239_utah
2016-utah-president-trump-vs-clinton,2016,utah,37,25,15,7,25086,Dan Jones & Associates/UtahPolicy.com,2016-07-18,2016-08-04,Likely Voters,858,Live Phone/Online,Nonpartisan,None,16,NA,96,2016_25086_utah
